pickup_date,pickup_hour,is_weekend,ride_count,Temperature (F),Wind Speed (mph),Precip. (in),Condition_All_Cloudy,Condition_All_Fair,Condition_All_Fog,Condition_All_Rain,Condition_All_Storm
6/23/2023,21,0,40458,72,8,0,1,0,0,0,0
6/23/2023,22,0,44637,71,7,0,1,0,0,0,0
6/23/2023,23,0,44433,70,6,0,1,0,0,0,0
6/24/2023,0,1,39411,70,9,0,1,0,0,0,0
6/24/2023,1,1,31955,70,8,0,1,0,0,0,0
6/24/2023,2,1,25423,70,9,0,1,0,0,0,0
6/24/2023,3,1,19987,69,9,0,1,0,0,0,0
6/24/2023,4,1,16103,68,6,0,0,0,1,0,0
6/24/2023,5,1,13093,68,5,0,0,0,0,1,0
6/24/2023,6,1,13470,68,6,0,0,0,0,1,0
6/24/2023,7,1,16358,69,6,0,0,0,0,1,0
6/24/2023,8,1,20872,70,6,0,0,0,0,1,0
6/24/2023,9,1,24808,70,5,0,0,0,0,1,0
6/24/2023,10,1,27846,72,7,0,0,0,0,1,0
6/24/2023,11,1,30003,74,9,0,1,0,0,0,0
6/24/2023,12,1,31982,75,8,0,1,0,0,0,0
6/24/2023,13,1,32990,77,8,0,1,0,0,0,0
6/24/2023,14,1,36224,77,9,0,1,0,0,0,0
6/24/2023,15,1,35600,75,7,0,1,0,0,0,0
6/24/2023,16,1,36449,78,10,0,1,0,0,0,0
6/24/2023,17,1,38954,77,13,0,1,0,0,0,0
6/24/2023,18,1,40344,78,9,0,1,0,0,0,0
6/24/2023,19,1,40757,77,9,0,1,0,0,0,0
6/24/2023,20,1,39219,75,10,0,1,0,0,0,0
6/24/2023,21,1,42589,74,7,0,1,0,0,0,0
6/24/2023,22,1,46756,73,8,0,1,0,0,0,0
6/24/2023,23,1,48328,72,6,0,0,1,0,0,0
6/25/2023,0,1,43919,72,3,0,1,0,0,0,0
6/25/2023,1,1,36720,73,6,0,1,0,0,0,0
6/25/2023,2,1,29281,73,5,0,1,0,0,0,0
6/25/2023,3,1,23163,72,0,0,1,0,0,0,0
6/25/2023,4,1,18243,70,6,0,1,0,0,0,0
6/25/2023,5,1,13022,71,3,0,0,1,0,0,0
6/25/2023,6,1,12884,69,5,0,0,1,0,0,0
6/25/2023,7,1,14973,69,8,0,0,1,0,0,0
6/25/2023,8,1,17066,68,8,0,0,0,1,0,0
6/25/2023,9,1,22087,70,6,0,0,0,1,0,0
6/25/2023,10,1,27311,73,6,0,1,0,0,0,0
6/25/2023,11,1,29632,76,9,0,1,0,0,0,0
6/25/2023,12,1,31191,76,13,0,1,0,0,0,0
6/25/2023,13,1,31012,77,12,0,1,0,0,0,0
6/25/2023,14,1,31669,79,12,0,1,0,0,0,0
6/25/2023,15,1,29934,79,9,0,1,0,0,0,0
6/25/2023,16,1,30368,81,10,0,1,0,0,0,0
6/25/2023,17,1,30761,81,13,0,1,0,0,0,0
6/25/2023,18,1,31304,79,9,0,1,0,0,0,0
6/25/2023,19,1,30908,80,12,0,1,0,0,0,0
6/25/2023,20,1,29842,77,10,0,1,0,0,0,0
6/25/2023,21,1,32758,75,8,0,1,0,0,0,0
6/25/2023,22,1,33183,74,9,0,1,0,0,0,0
6/25/2023,23,1,29484,72,8,0,1,0,0,0,0
6/26/2023,0,0,22632,72,8,0,1,0,0,0,0
6/26/2023,1,0,15041,71,6,0,1,0,0,0,0
6/26/2023,2,0,10619,71,5,0,1,0,0,0,0
6/26/2023,3,0,5392,71,6,0,1,0,0,0,0
6/26/2023,4,0,9055,71,0,0,1,0,0,0,0
6/26/2023,5,0,12864,70,5,0,1,0,0,0,0
6/26/2023,6,0,18432,70,9,0,1,0,0,0,0
6/26/2023,7,0,27515,70,9,0,1,0,0,0,0
6/26/2023,8,0,35058,71,10,0,1,0,0,0,0
6/26/2023,9,0,32936,72,7,0,1,0,0,0,0
6/26/2023,10,0,31112,76,10,0,1,0,0,0,0
6/26/2023,11,0,29171,74,8,0,0,0,0,1,0
6/26/2023,12,0,25455,72,10,0,0,0,0,0,1
6/26/2023,13,0,28204,77,10,0,1,0,0,0,0
6/26/2023,14,0,28578,80,8,0,1,0,0,0,0
6/26/2023,15,0,27668,77,10,0,1,0,0,0,0
6/26/2023,16,0,28565,80,13,0,1,0,0,0,0
6/26/2023,17,0,31292,79,16,0,1,0,0,0,0
6/26/2023,18,0,32721,76,8,0,1,0,0,0,0
6/26/2023,19,0,28295,73,8,0,1,0,0,0,0
6/26/2023,20,0,26658,73,7,0,1,0,0,0,0
6/26/2023,21,0,27117,73,12,0,1,0,0,0,0
6/26/2023,22,0,26597,72,10,0,1,0,0,0,0
6/26/2023,23,0,22713,73,9,0,0,0,0,0,1
6/27/2023,0,0,15083,70,12,0,0,0,0,1,0
6/27/2023,1,0,9234,72,9,0,0,0,0,1,0
6/27/2023,2,0,6303,71,0,0,1,0,0,0,0
6/27/2023,3,0,5191,70,3,0,1,0,0,0,0
6/27/2023,4,0,7502,69,8,0,1,0,0,0,0
6/27/2023,5,0,10915,69,6,0,1,0,0,0,0
6/27/2023,6,0,17360,69,0,0,1,0,0,0,0
6/27/2023,7,0,27306,70,7,0,1,0,0,0,0
6/27/2023,8,0,35858,71,5,0,1,0,0,0,0
6/27/2023,9,0,33785,71,5,0,0,0,0,1,0
6/27/2023,10,0,27842,72,8,0,1,0,0,0,0
6/27/2023,11,0,26793,72,16,0,1,0,0,0,0
6/27/2023,12,0,27367,73,15,0,1,0,0,0,0
6/27/2023,13,0,26211,74,8,0,0,0,0,1,0
6/27/2023,14,0,29108,76,7,0,1,0,0,0,0
6/27/2023,15,0,28872,78,6,0,1,0,0,0,0
6/27/2023,16,0,28663,79,10,0,1,0,0,0,0
6/27/2023,17,0,31999,80,12,0,1,0,0,0,0
6/27/2023,18,0,34366,79,10,0,1,0,0,0,0
6/27/2023,19,0,32394,75,13,0,1,0,0,0,0
6/27/2023,20,0,30268,72,12,0,0,0,0,1,0
6/27/2023,21,0,33091,72,10,0,1,0,0,0,0
6/27/2023,22,0,31706,72,7,0,0,0,0,1,0
6/27/2023,23,0,25159,71,8,0,1,0,0,0,0
6/28/2023,0,0,17577,71,3,0,1,0,0,0,0
6/28/2023,1,0,10907,71,5,0,1,0,0,0,0
6/28/2023,2,0,7280,70,5,0,1,0,0,0,0
6/28/2023,3,0,5609,70,5,0,1,0,0,0,0
6/28/2023,4,0,7075,70,5,0,1,0,0,0,0
6/28/2023,5,0,10162,69,0,0,1,0,0,0,0
6/28/2023,6,0,16482,69,3,0,1,0,0,0,0
6/28/2023,7,0,24221,69,5,0,1,0,0,0,0
6/28/2023,8,0,31071,70,5,0,1,0,0,0,0
6/28/2023,9,0,32552,71,3,0,1,0,0,0,0
6/28/2023,10,0,28041,74,5,0,1,0,0,0,0
6/28/2023,11,0,26024,77,3,0,1,0,0,0,0
6/28/2023,12,0,25874,81,3,0,1,0,0,0,0
6/28/2023,13,0,26563,82,7,0,1,0,0,0,0
6/28/2023,14,0,27388,82,10,0,1,0,0,0,0
6/28/2023,15,0,28984,84,13,0,1,0,0,0,0
6/28/2023,16,0,29208,80,18,0,1,0,0,0,0
6/28/2023,17,0,31666,82,14,0,1,0,0,0,0
6/28/2023,18,0,34759,80,8,0,1,0,0,0,0
6/28/2023,19,0,33845,79,9,0,1,0,0,0,0
6/28/2023,20,0,30187,78,10,0,1,0,0,0,0
6/28/2023,21,0,30470,76,14,0,1,0,0,0,0
6/28/2023,22,0,30443,75,13,0,1,0,0,0,0
6/28/2023,23,0,27444,73,15,0,1,0,0,0,0
6/29/2023,0,0,20281,72,13,0,1,0,0,0,0
6/29/2023,1,0,12568,70,15,0,1,0,0,0,0
6/29/2023,2,0,8016,69,15,0,1,0,0,0,0
6/29/2023,3,0,6262,68,7,0,1,0,0,0,0
6/29/2023,4,0,7850,68,10,0,0,1,0,0,0
6/29/2023,5,0,11223,67,10,0,0,1,0,0,0
6/29/2023,6,0,17175,67,9,0,1,0,0,0,0
6/29/2023,7,0,24737,68,9,0,1,0,0,0,0
6/29/2023,8,0,32501,70,7,0,1,0,0,0,0
6/29/2023,9,0,31727,72,9,0,1,0,0,0,0
6/29/2023,10,0,27072,76,0,0,1,0,0,0,0
6/29/2023,11,0,25847,76,9,0,1,0,0,0,0
6/29/2023,12,0,26259,77,5,0,1,0,0,0,0
6/29/2023,13,0,26349,80,5,0,1,0,0,0,0
6/29/2023,14,0,26832,81,3,0,1,0,0,0,0
6/29/2023,15,0,27142,82,7,0,1,0,0,0,0
6/29/2023,16,0,27310,82,9,0,1,0,0,0,0
6/29/2023,17,0,31964,82,7,0,1,0,0,0,0
6/29/2023,18,0,35302,79,12,0,1,0,0,0,0
6/29/2023,19,0,34815,78,13,0,1,0,0,0,0
6/29/2023,20,0,32287,76,8,0,1,0,0,0,0
6/29/2023,21,0,33433,75,8,0,0,1,0,0,0
6/29/2023,22,0,33524,74,10,0,0,1,0,0,0
6/29/2023,23,0,30157,73,6,0,0,1,0,0,0
6/30/2023,0,0,23495,73,7,0,0,0,1,0,0
6/30/2023,1,0,15955,72,3,0,0,0,1,0,0
6/30/2023,2,0,11571,71,5,0,0,1,0,0,0
6/30/2023,3,0,9389,71,3,0,0,1,0,0,0
6/30/2023,4,0,9910,71,0,0,1,0,0,0,0
6/30/2023,5,0,12148,71,0,0,1,0,0,0,0
6/30/2023,6,0,17448,69,3,0,1,0,0,0,0
6/30/2023,7,0,23770,70,6,0,0,0,1,0,0
6/30/2023,8,0,30963,72,7,0,0,0,1,0,0
6/30/2023,9,0,30579,73,7,0,0,0,1,0,0
6/30/2023,10,0,28159,76,8,0,0,0,1,0,0
6/30/2023,11,0,27433,77,8,0,0,0,1,0,0
6/30/2023,12,0,27988,81,9,0,0,0,1,0,0
6/30/2023,13,0,28600,81,8,0,0,0,1,0,0
6/30/2023,14,0,30650,85,9,0,0,0,1,0,0
6/30/2023,15,0,31948,85,8,0,0,0,1,0,0
6/30/2023,16,0,33604,85,14,0,0,0,1,0,0
6/30/2023,17,0,36954,82,13,0,0,0,1,0,0
6/30/2023,18,0,38478,80,10,0,0,0,1,0,0
6/30/2023,19,0,37967,79,16,0,1,0,0,0,0
6/30/2023,20,0,34111,77,12,0,1,0,0,0,0
6/30/2023,21,0,34679,75,10,0,0,0,1,0,0
6/30/2023,22,0,37675,74,7,0,0,1,0,0,0
6/30/2023,23,0,38554,74,5,0,0,1,0,0,0
